City,Zip Code,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Score,CLTV,Churn Reason,Monthly Charges Band,Tenure Years,Churn Risk,Customer Value
Bakersfield,93313,Female,No,Yes,Yes,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.25,3314.15,No,29,2969,,New Contract,3 - 4 Years,Low Risk,Low Value
Los Osos,93402,Male,No,No,No,34,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.05,852.7,No,29,3800,,0 - 30,2 - 3 Years,Low Risk,Medium Value
San Luis Obispo,93405,Male,No,Yes,No,35,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),53.15,1930.9,No,43,5638,,30 - 60 ,2 - 3 Years,Medium Risk,High Value
Arroyo Grande,93420,Female,No,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.15,91.4,No,26,2198,,0 - 30,< 1 Year,Low Risk,Low Value
Atascadero,93422,Female,Yes,Yes,No,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.25,3949.15,No,77,3172,,100 plus,3 - 4 Years,High Risk,Low Value
Avila Beach,93424,Male,Yes,Yes,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),100.55,4304,No,65,4499,,100 plus,3 - 4 Years,High Risk,Medium Value
Buellton,93427,Female,No,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.3,1554.9,No,71,4501,,0 - 30,5 Years + ,High Risk,Medium Value
Cambria,93428,Female,No,Yes,No,49,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,71.8,3472.05,No,79,6193,,60 - 90,4 - 5 Years,High Risk,High Value
Casmalia,93429,Male,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.7,117.8,No,43,5018,,0 - 30,< 1 Year,Medium Risk,High Value
Cayucos,93430,Female,No,Yes,Yes,64,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,49.85,3210.35,No,56,5644,,30 - 60 ,5 Years + ,Medium Risk,High Value
Creston,93432,Male,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.6,207.4,No,39,5487,,60 - 90,< 1 Year,Medium Risk,High Value
Grover Beach,93433,Male,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.75,19.75,No,27,3068,,0 - 30,< 1 Year,Low Risk,Low Value
Guadalupe,93434,Male,No,Yes,No,40,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,80.8,3132.75,No,26,3387,,60 - 90,3 - 4 Years,Low Risk,Low Value
Los Olivos,93441,Female,Yes,Yes,No,34,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),64.2,2106.3,No,34,2225,,60 - 90,2 - 3 Years,Low Risk,Low Value
Morro Bay,93442,Female,No,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,35,35,No,54,4099,,30 - 60 ,< 1 Year,Medium Risk,Medium Value
Paso Robles,93446,Male,No,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.2,903.7,No,24,3451,,0 - 30,3 - 4 Years,Low Risk,Low Value
San Ardo,93450,Male,No,No,No,43,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),90.65,3882.3,No,27,2496,,New Contract,3 - 4 Years,Low Risk,Low Value
San Miguel,93451,Male,No,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20,879.8,No,60,5743,,0 - 30,3 - 4 Years,Medium Risk,High Value
San Simeon,93452,Male,No,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.65,383.65,No,34,3319,,60 - 90,< 1 Year,Low Risk,Low Value
Santa Margarita,93453,Male,No,No,No,72,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),61.2,4390.25,No,38,4085,,60 - 90,5 Years + ,Medium Risk,Medium Value
Santa Maria,93454,Male,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,68.2,No,35,2195,,0 - 30,< 1 Year,Medium Risk,Low Value
Santa Maria,93455,Male,No,Yes,Yes,9,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,54.8,452.8,No,73,2848,,30 - 60 ,< 1 Year,High Risk,Low Value
Santa Maria,93458,Male,Yes,Yes,No,72,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),73.45,5329,No,29,5540,,60 - 90,5 Years + ,Low Risk,High Value
Santa Ynez,93460,Female,No,Yes,No,33,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,51.45,1758.9,No,59,4935,,30 - 60 ,2 - 3 Years,Medium Risk,Medium Value
Shandon,93461,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),80.45,5737.6,No,62,4202,,60 - 90,5 Years + ,Medium Risk,Medium Value
California City,93505,Male,No,No,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,85.3,1219.85,No,51,5559,,60 - 90,1 - 2 Years,Medium Risk,High Value
Acton,93510,Male,Yes,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,79.3,2414.55,No,21,3172,,60 - 90,2 - 3 Years,Low Risk,Low Value
Benton,93512,Female,No,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),76.5,1155.6,No,76,3851,,60 - 90,1 - 2 Years,High Risk,Medium Value
Bishop,93514,Male,Yes,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.4,1809.35,No,51,6141,,0 - 30,5 Years + ,Medium Risk,High Value
Boron,93516,Female,No,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.85,1564.4,No,64,5072,,60 - 90,1 - 2 Years,Medium Risk,High Value
Bridgeport,93517,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,19.65,No,31,3192,,0 - 30,< 1 Year,Low Risk,Low Value
Darwin,93522,Female,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.55,84.4,No,70,4372,,30 - 60 ,< 1 Year,High Risk,Medium Value
Edwards,93523,Female,Yes,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),78.1,864.85,No,50,2333,,60 - 90,< 1 Year,Medium Risk,Low Value
Independence,93526,Female,No,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.3,228.75,No,77,2868,,0 - 30,1 - 2 Years,High Risk,Low Value
Inyokern,93527,Female,No,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.5,7752.05,No,64,5979,,100 plus,5 Years + ,Medium Risk,High Value
June Lake,93529,Female,No,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.3,470.6,No,43,3630,,0 - 30,1 - 2 Years,Medium Risk,Medium Value
Keeler,93530,Male,Yes,No,No,49,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),81.35,4060.9,No,69,4537,,60 - 90,4 - 5 Years,High Risk,Medium Value
Lancaster,93534,Male,No,No,Yes,2,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.3,108.65,No,67,4594,,30 - 60 ,< 1 Year,High Risk,Medium Value
Lancaster,93535,Male,Yes,Yes,No,69,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),56.55,3952.65,No,28,4162,,30 - 60 ,5 Years + ,Low Risk,Medium Value
Lee Vining,93541,Female,No,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.7,494.05,No,31,3594,,0 - 30,2 - 3 Years,Low Risk,Medium Value
Littlerock,93543,Female,No,No,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.05,3416.85,No,60,2335,,100 plus,2 - 3 Years,Medium Risk,Low Value
Llano,93544,Female,No,No,No,27,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),52.85,1498.65,No,23,2842,,30 - 60 ,2 - 3 Years,Low Risk,Low Value
Mammoth Lakes,93546,Male,No,No,No,58,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),80.65,4807.35,No,33,6043,,60 - 90,4 - 5 Years,Low Risk,High Value
Palmdale,93550,Female,No,Yes,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.65,471.35,No,78,5231,,0 - 30,1 - 2 Years,High Risk,High Value
Palmdale,93551,Female,No,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.3,1041.8,No,30,2861,,0 - 30,3 - 4 Years,Low Risk,Low Value
Palmdale,93552,Female,No,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.2,7689.8,No,53,4098,,100 plus,5 Years + ,Medium Risk,Medium Value
Randsburg,93554,Female,No,Yes,Yes,36,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),51.05,1815,No,56,2161,,30 - 60 ,3 - 4 Years,Medium Risk,Low Value
Ridgecrest,93555,Male,No,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.8,1311.3,No,75,4260,,0 - 30,5 Years + ,High Risk,Medium Value
Rosamond,93560,Female,No,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,199.45,No,65,5811,,0 - 30,< 1 Year,High Risk,High Value
Tehachapi,93561,Male,Yes,No,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,87.3,1637.3,No,70,4447,,60 - 90,1 - 2 Years,High Risk,Medium Value
Trona,93562,Female,No,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,1326.35,No,54,6342,,0 - 30,5 Years + ,Medium Risk,High Value
Valyermo,93563,Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,89.4,6376.55,No,52,6044,,60 - 90,5 Years + ,Medium Risk,High Value
Palmdale,93591,Female,No,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20,935.9,No,50,2608,,0 - 30,4 - 5 Years,Medium Risk,Low Value
Ahwahnee,93601,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,No,79,2067,,0 - 30,< 1 Year,High Risk,Low Value
Auberry,93602,Male,No,Yes,Yes,18,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,83.25,1611.15,No,43,2065,,60 - 90,1 - 2 Years,Medium Risk,Low Value
Bass Lake,93604,Male,Yes,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),102.9,6989.7,No,52,5869,,100 plus,5 Years + ,Medium Risk,High Value
Big Creek,93605,Male,No,Yes,Yes,69,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,39.1,2779.5,No,53,5987,,30 - 60 ,5 Years + ,Medium Risk,High Value
Cantua Creek,93608,Male,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,114.5,8331.95,No,47,6051,,100 plus,5 Years + ,Medium Risk,High Value
Caruthers,93609,Female,Yes,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,735.9,No,71,4947,,0 - 30,3 - 4 Years,High Risk,Medium Value
Chowchilla,93610,Male,Yes,Yes,No,40,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,55.8,2283.3,No,78,3587,,30 - 60 ,3 - 4 Years,High Risk,Medium Value
Clovis,93611,Female,No,Yes,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.2,1445.2,No,51,6201,,0 - 30,5 Years + ,Medium Risk,High Value
Coarsegold,93614,Male,No,Yes,No,32,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),72.8,2333.05,No,78,3278,,60 - 90,2 - 3 Years,High Risk,Low Value
Cutler,93615,Female,No,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.85,1992.55,No,74,2113,,New Contract,1 - 2 Years,High Risk,Low Value
Del Rey,93616,Female,Yes,No,No,59,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.5,5890,No,50,5513,,New Contract,4 - 5 Years,Medium Risk,High Value
Dos Palos,93620,Female,No,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.25,1029.8,No,64,5134,,0 - 30,3 - 4 Years,Medium Risk,High Value
Dunlap,93621,Male,No,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26,1796.55,No,22,4933,,0 - 30,5 Years + ,Low Risk,Medium Value
Firebaugh,93622,Male,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.9,33.7,No,58,5824,,0 - 30,< 1 Year,Medium Risk,High Value
Fish Camp,93623,Female,No,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.05,454.05,No,30,4312,,0 - 30,1 - 2 Years,Low Risk,Medium Value
Five Points,93624,Male,Yes,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,96.5,1392.25,No,61,2394,,New Contract,1 - 2 Years,Medium Risk,Low Value
Fowler,93625,Female,No,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,1049.6,No,36,6338,,0 - 30,4 - 5 Years,Medium Risk,High Value
Friant,93626,Female,Yes,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.7,734.6,No,80,3136,,0 - 30,2 - 3 Years,High Risk,Low Value
Helm,93627,Male,No,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.3,475.1,No,50,4510,,0 - 30,1 - 2 Years,Medium Risk,Medium Value
Kerman,93630,Male,Yes,Yes,No,16,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,91.55,1540.05,No,46,4045,,New Contract,1 - 2 Years,Medium Risk,Medium Value
Kingsburg,93631,Female,No,Yes,Yes,48,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,39.4,1978.65,No,26,5701,,30 - 60 ,4 - 5 Years,Low Risk,High Value
Lakeshore,93634,Male,Yes,Yes,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),105.7,3181.8,No,54,2455,,100 plus,2 - 3 Years,Medium Risk,Low Value
Los Banos,93635,Female,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25,229.7,No,46,2156,,60 - 90,< 1 Year,Medium Risk,Low Value
Madera,93637,Male,Yes,No,No,57,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,93.75,5625.55,No,75,4276,,New Contract,4 - 5 Years,High Risk,Medium Value
Mendota,93640,Female,No,Yes,No,23,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),60,1347.15,No,54,3835,,60 - 90,1 - 2 Years,Medium Risk,Medium Value
Miramonte,93641,Female,No,Yes,No,65,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),59.8,3808.2,No,37,6034,,30 - 60 ,5 Years + ,Medium Risk,High Value
North Fork,93643,Male,No,Yes,No,44,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),90.65,3974.15,No,26,3786,,New Contract,3 - 4 Years,Low Risk,Medium Value
Oakhurst,93644,Female,No,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),109,7661.8,No,35,4204,,100 plus,5 Years + ,Medium Risk,Medium Value
O Neals,93645,Female,No,Yes,No,37,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),68.1,2479.25,No,60,2873,,60 - 90,3 - 4 Years,Medium Risk,Low Value
Orange Cove,93646,Female,No,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,266.6,No,60,4497,,0 - 30,1 - 2 Years,Medium Risk,Medium Value
Orosi,93647,Male,No,Yes,Yes,69,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),81.95,5601.4,No,59,6182,,60 - 90,5 Years + ,Medium Risk,High Value
Parlier,93648,Female,No,No,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,60.55,1982.6,No,34,3463,,60 - 90,2 - 3 Years,Low Risk,Low Value
Fresno,93650,Male,No,No,No,5,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.6,339.9,No,65,5636,,60 - 90,< 1 Year,High Risk,High Value
Prather,93651,Male,No,Yes,Yes,58,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),82.5,4828.05,No,25,4348,,60 - 90,4 - 5 Years,Low Risk,Medium Value
Raisin City,93652,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),82.3,5980.55,No,76,5219,,60 - 90,5 Years + ,High Risk,High Value
Raymond,93653,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,68.15,4808.7,No,34,4613,,60 - 90,5 Years + ,Low Risk,Medium Value
Reedley,93654,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.3,20.3,No,31,2507,,0 - 30,< 1 Year,Low Risk,Low Value
Sanger,93657,Male,No,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.2,1068.15,No,22,6050,,0 - 30,4 - 5 Years,Low Risk,High Value
San Joaquin,93660,Female,No,No,No,27,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.2,2383.6,No,54,4384,,60 - 90,2 - 3 Years,Medium Risk,Medium Value
South Dos Palos,93665,Female,No,Yes,No,18,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,74.8,1438.05,No,39,4809,,60 - 90,1 - 2 Years,Medium Risk,Medium Value
Sultana,93666,Male,No,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.2,917.45,No,35,3136,,0 - 30,3 - 4 Years,Medium Risk,Low Value
Tollhouse,93667,Female,No,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),84.4,6096.45,No,44,5046,,60 - 90,5 Years + ,Medium Risk,High Value
Wishon,93669,Female,No,Yes,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.15,99.95,No,31,3891,,0 - 30,< 1 Year,Low Risk,Medium Value
Traver,93673,Female,No,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.8,475.2,No,20,3875,,0 - 30,2 - 3 Years,Low Risk,Medium Value
Squaw Valley,93675,Female,No,Yes,Yes,40,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.85,2036.55,No,35,2819,,30 - 60 ,3 - 4 Years,Medium Risk,Low Value
Fresno,93701,Male,No,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.4,6444.05,No,43,5096,,100 plus,5 Years + ,Medium Risk,High Value
Fresno,93703,Male,No,No,No,14,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.5,767.55,No,68,3520,,30 - 60 ,1 - 2 Years,High Risk,Medium Value
Fresno,93704,Male,Yes,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.75,7932.5,No,53,4265,,100 plus,5 Years + ,Medium Risk,Medium Value
Fresno,93705,Male,No,No,No,39,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.4,4040.65,No,66,4111,,100 plus,3 - 4 Years,High Risk,Medium Value
Fresno,93706,Female,No,Yes,Yes,47,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),60,2768.65,No,48,3248,,60 - 90,3 - 4 Years,Medium Risk,Low Value
Fresno,93710,Male,No,Yes,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),88.8,1672.35,No,63,4600,,60 - 90,1 - 2 Years,Medium Risk,Medium Value
Fresno,93721,Female,No,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),80.05,1345.65,No,27,3443,,60 - 90,1 - 2 Years,Low Risk,Low Value
Fresno,93722,Male,Yes,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.55,2425.4,No,22,5381,,60 - 90,2 - 3 Years,Low Risk,High Value
Fresno,93725,Female,No,No,No,42,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49.55,2077.95,No,43,3637,,30 - 60 ,3 - 4 Years,Medium Risk,Medium Value
Fresno,93727,Female,No,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.9,1663.5,No,59,5471,,0 - 30,5 Years + ,Medium Risk,High Value
Fresno,93728,Male,Yes,Yes,No,19,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),66.4,1286.05,No,22,4533,,60 - 90,1 - 2 Years,Low Risk,Medium Value
Salinas,93905,Male,No,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.8,1094.35,No,58,6466,,0 - 30,4 - 5 Years,Medium Risk,High Value
Salinas,93906,Male,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.4,7719.5,No,33,4394,,100 plus,5 Years + ,Low Risk,Medium Value
Salinas,93907,Female,No,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,85.95,514.6,No,80,3291,,60 - 90,< 1 Year,High Risk,Low Value
Big Sur,93920,Male,No,Yes,No,61,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),80.9,4932.5,No,64,4161,,60 - 90,5 Years + ,Medium Risk,Medium Value
Carmel,93923,Male,No,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),111.8,5443.65,No,57,3922,,100 plus,4 - 5 Years,Medium Risk,Medium Value
Carmel Valley,93924,Male,No,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.6,330.25,No,64,5667,,0 - 30,1 - 2 Years,Medium Risk,High Value
Gonzales,93926,Female,No,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.6,122.7,No,74,3122,,30 - 60 ,< 1 Year,High Risk,Low Value
Jolon,93928,Male,No,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),105.1,6631.85,No,28,5649,,100 plus,5 Years + ,Low Risk,High Value
King City,93930,Female,No,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.15,8250,No,80,4388,,100 plus,5 Years + ,High Risk,Medium Value
Lockwood,93932,Male,No,Yes,No,60,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,59.8,3561.15,No,63,5488,,30 - 60 ,5 Years + ,Medium Risk,High Value
Marina,93933,Female,No,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.3,1763.55,No,25,5418,,0 - 30,5 Years + ,Low Risk,High Value
Monterey,93940,Female,Yes,No,No,35,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.55,2419,No,45,5873,,60 - 90,2 - 3 Years,Medium Risk,High Value
Pacific Grove,93950,Female,No,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.05,470.2,No,44,5555,,0 - 30,1 - 2 Years,Medium Risk,High Value
